Airport ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz Database Time Zone,Type,Source
8361,Wawa Airport,Wawa,Canada,YXZ,CYXZ,47.96670150756836,,942.0,-5,A,America/Toronto,airport,OurAirports
8362,Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,CYEM,45.84280014038086,,869.0,-5,A,America/Toronto,airport,OurAirports
8363,Slate Falls Airport,Slate Falls,Canada,\N,CKD9,51.130001068115234,,1355.0,-6,A,America/Winnipeg,airport,OurAirports
8364,Collingwood Airport,Collingwood,Canada,\N,CNY3,44.4491996765,,730.0,-5,A,America/Toronto,airport,OurAirports
8365,Brantford Municipal Airport,Brantford,Canada,\N,CYFD,43.13140106201172,,815.0,-5,A,America/Toronto,airport,OurAirports
8366,Lawrence Municipal Airport,Lawrence,United States,LWC,KLWC,39.01119995,,833.0,-6,A,America/Chicago,airport,OurAirports
8367,Wellington Municipal Airport,Wellington,United States,\N,KEGT,37.32360076904297,,1277.0,-6,A,America/Chicago,airport,OurAirports
8379,Pompano Beach Airpark,Pompano Beach,United States,PPM,KPMP,26.247100830078,,19.0,-5,A,America/New_York,airport,OurAirports
8380,Mallacoota Airport,Mallacoota,Australia,XMC,YMCO,,149.72000122070312,31.0,10,U,Australia/Hobart,airport,OurAirports
8381,Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,OEAO,26.48,38.1288888889,2050.0,3,N,Asia/Riyadh,airport,OurAirports
8394,Shelby County Airport,Alabaster,United States,\N,KEET,33.17699814,,586.0,-6,A,America/Chicago,airport,OurAirports
8395,Yuendumu Airport,Yuendumu ,Australia,YUE,YYND,,131.78199768066406,2205.0,9.5,O,Australia/Darwin,airport,OurAirports
8397,Sky Ranch At Carefree Airport,Carefree,United States,\N,18AZ,33.81809997558594,,2568.0,-7,N,America/Phoenix,airport,OurAirports
8401,Lombok International Airport,Praya,Indonesia,LOP,WADL,,116.276675,319.0,8,N,Asia/Makassar,airport,OurAirports
8403,One Hundred Mile House Airport,One Hundred Mile House,Canada,\N,CAV3,51.64250183105469,,3055.0,-8,A,America/Vancouver,airport,OurAirports
8404,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,ZMH,CZML,51.736099243199995,,3126.0,-8,A,America/Vancouver,airport,OurAirports
8405,Glasgow City Heliport,Glasgow,United Kingdom,\N,EGEG,55.86138916015625,,0.0,0,E,Europe/London,airport,OurAirports
8406,Yarram Airport,Yarram,Australia,\N,YYRM,,146.7550048828125,15.0,10,O,Australia/Hobart,airport,OurAirports
8407,Handan Airport,Handan,China,HDG,ZBHD,36.5258333333,114.425555556,229.0,8,N,Asia/Shanghai,airport,OurAirports
8409,Indianapolis Metropolitan Airport,Indianapolis,United States,\N,KUMP,39.93519974,,811.0,-5,A,America/New_York,airport,OurAirports
8410,London-Corbin Airport/Magee Field,London,United States,LOZ,KLOZ,37.0821990967,,1212.0,-5,A,America/New_York,airport,OurAirports
8412,Simmons Army Air Field,Fredericksburg,United States,FBG,KFBG,35.13180161,,244.0,-5,A,America/New_York,airport,OurAirports
8414,Modlin Airport,Warsaw,Poland,WMI,EPMO,52.451099,20.6518,341.0,1,E,Europe/Warsaw,airport,OurAirports
8417,Jixi Xingkaihu Airport,Jixi,China,JXA,ZYJX,45.293,131.193,760.0,8,N,Asia/Shanghai,airport,OurAirports
8419,Jeongseok Airport,Seogwipo,South Korea,JDG,RKPD,33.3996009827,126.711997986,1171.0,9,U,Asia/Seoul,airport,OurAirports
8423,Gimli Industrial Park Airport,Gimli,Canada,YGM,CYGM,50.62810134887695,,753.0,-6,A,America/Winnipeg,airport,OurAirports
8426,Matheson Island Airport,Matheson Island,Canada,\N,CJT2,51.732200622558594,,725.0,-6,A,America/Winnipeg,airport,OurAirports
8427,Tura Mountain Airport,Tura,Russia,\N,UNIT,64.333511352539,100.4328918457,2044.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
8428,Beloyarskiy Airport,Beloyarsky,Russia,EYK,USHY,63.686901,66.698601,82.0,5,N,Asia/Yekaterinburg,airport,OurAirports
8430,John H Batten Airport,Racine,United States,RAC,KRAC,42.7606010437,,674.0,-6,A,America/Chicago,airport,OurAirports
8431,Cesar Lim Rodriguez Airport,Taytay,Philippines,RZP,RPSD,10.81874,119.507697,80.0,8,U,Asia/Manila,airport,OurAirports
8432,Gera-Leumnitz Airfield,Gera,Germany,\N,EDAJ,50.881668,12.135833,1014.0,1,E,Europe/Berlin,airport,OurAirports
8435,Kasimovo Airfield,Saint-Petersburg,Russia,\N,XLLN,60.198299,30.334999,230.0,3,N,Europe/Moscow,airport,OurAirports
8438,Terlet Glider Field,Arnhem,Netherlands,\N,EHTL,52.057201,5.92444,276.0,1,E,Europe/Amsterdam,airport,OurAirports
8442,Shigatse Air Base,Shigatse,China,RKZ,ZURK,29.3519,89.311401,3782.0,8,N,Asia/Shanghai,airport,OurAirports
8443,Redlands Municipal Airport,Redlands,United States,\N,KREI,34.08530044555664,,1571.0,-8,A,America/Los_Angeles,airport,OurAirports
8445,Flabob Airport,Riverside,United States,\N,KRIR,33.98970031738281,,764.0,-8,A,America/Los_Angeles,airport,OurAirports
8446,Tacoma Narrows Airport,Tacoma,United States,TIW,KTIW,47.26789856,,294.0,-8,A,America/Los_Angeles,airport,OurAirports
8459,Oerlinghausen Airport,TELGTE,Germany,\N,EDLO,51.932220458984375,8.661666870117188,558.0,1,E,Europe/Berlin,airport,OurAirports
8460,Jack Edwards Airport,Gulf Shores,United States,GUF,KJKA,30.29050064,,17.0,-6,A,America/Chicago,airport,OurAirports
8461,General Villamil Airport,Isabela,Ecuador,IBB,SEII,,,35.0,-6,N,Pacific/Galapagos,airport,OurAirports
8462,Balzers Heliport,Balzers,Switzerland,\N,LSXB,47.0681,9.48111,1585.0,1,E,Europe/Vaduz,airport,OurAirports
8467,Flugplatz Punitz,Punitz-Guessing,Austria,\N,LOGG,47.14653,16.316843,950.0,1,E,Europe/Vienna,airport,OurAirports
8468,Khmelnytskyi Airport,Khmeinitskiy,Ukraine,HMJ,UKLH,49.359699,26.933399,1150.0,2,E,Europe/Kiev,airport,OurAirports
8469,Hiroshimanishi Airport,Hiroshima,Japan,HIW,RJBH,34.36690139770508,132.41400146484375,15.0,9,N,Asia/Tokyo,airport,OurAirports
8472,Yalata Mission Airport,Yalata,Australia,KYI,YYTA,,131.8249969482422,0.0,9.5,O,Australia/Adelaide,airport,OurAirports
8473,Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,40.986801147499996,,1603.0,-5,A,America/New_York,airport,OurAirports
8474,Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,39.615398407,,775.0,-5,A,America/New_York,airport,OurAirports
8475,Sugar Loaf Shores Airport,Key West,United States,\N,7FA1,24.648799896240234,,4.0,-5,A,America/New_York,airport,OurAirports
8476,Wyndham Airport,Wyndham,Australia,WYN,YWYM,,128.1529998779297,14.0,8,U,Australia/Perth,airport,OurAirports
8477,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,YBO,CBW4,56.9667015076,,2000.0,-8,U,America/Vancouver,airport,OurAirports
8480,Msembe Airport,Msembe,Tanzania,\N,HTMR,,34.922282,2500.0,3,U,Africa/Dar_es_Salaam,airport,OurAirports
8482,Grabtsevo Airport,Kaluga,Russia,KLF,UUBC,54.5499992371,36.3666687012,656.0,3,N,Europe/Moscow,airport,OurAirports
8493,Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.2117004395,,717.0,-6,A,America/Chicago,airport,OurAirports
8494,Price County Airport,Phillips,United States,\N,KPBH,45.70899963378906,,1497.0,-6,A,America/Chicago,airport,OurAirports
8495,Monroe Municipal Airport,Monroe,United States,\N,KEFT,42.614898681640625,,1086.0,-6,A,America/Chicago,airport,OurAirports
8496,Joliet Regional Airport,Joliet,United States,JOT,KJOT,41.51779938,,582.0,-6,A,America/Chicago,airport,OurAirports
8497,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,United States,VYS,KVYS,41.351898,,654.0,-6,A,America/Chicago,airport,OurAirports
8499,Jackson County Reynolds Field,Jackson,United States,JXN,KJXN,42.259799957300004,,1001.0,-5,A,America/New_York,airport,OurAirports
8500,Fuerstenwalde Airport,Furstenwalde,Germany,\N,EDAL,52.3905982971,14.0972003937,184.0,1,E,Europe/Berlin,airport,OurAirports
8501,Eberswalde-Finow Airport,Eberswalde,Germany,\N,EDAV,52.82722091674805,13.693611145019531,121.0,1,E,Europe/Berlin,airport,OurAirports
8502,Joseph A. Hardy Connellsville Airport,Connellsville,United States,\N,KVVS,39.95920181,,1267.0,-5,A,America/New_York,airport,OurAirports
8503,Bedford County Airport,Bedford,United States,\N,KHMZ,40.08530045,,1162.0,-5,A,America/New_York,airport,OurAirports
8504,Wings Field,Philadelphia,United States,BBX,KLOM,40.1375007629,,302.0,-5,A,America/New_York,airport,OurAirports
8505,Okeechobee County Airport,Okeechobee,United States,OBE,KOBE,27.262800216699997,,34.0,-5,A,America/New_York,airport,OurAirports
8506,Sebring Regional Airport,Sebring,United States,SEF,KSEF,27.45639992,,62.0,-5,A,America/New_York,airport,OurAirports
8507,Avon Park Executive Airport,Avon Park,United States,AVO,KAVO,27.59119987,,160.0,-5,A,America/New_York,airport,OurAirports
8508,Winter Haven Regional Airport - Gilbert Field,Winter Haven,United States,GIF,KGIF,28.062901,,145.0,-5,A,America/New_York,airport,OurAirports
8509,Zephyrhills Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.2282009125,,90.0,-5,A,America/New_York,airport,OurAirports
8510,Ocala International Airport - Jim Taylor Field,Ocala,United States,OCF,KOCF,29.17259979,,90.0,-5,A,America/New_York,airport,OurAirports
8511,Jesup Wayne County Airport,Jesup,United States,\N,KJES,31.55400085,,107.0,-5,A,America/New_York,airport,OurAirports
8512,Madison Municipal Airport,Madison,United States,\N,K52A,33.6120986938,,694.0,-5,A,America/New_York,airport,OurAirports
8513,Newnan Coweta County Airport,Newnan,United States,\N,KCCO,33.31159973144531,,970.0,-5,A,America/New_York,airport,OurAirports
8514,Thomson-McDuffie County Airport,Thomson,United States,\N,KHQU,33.52970123,,501.0,-5,A,America/New_York,airport,OurAirports
8515,Aiken Regional Airport,Aiken,United States,AIK,KAIK,33.649399,,528.0,-5,A,America/New_York,airport,OurAirports
8516,Woodward Field,Camden,United States,CDN,KCDN,34.2835998535,,302.0,-5,A,America/New_York,airport,OurAirports
8517,Lumberton Regional Airport,Lumberton,United States,LBT,KLBT,34.6099014282,,126.0,-5,A,America/New_York,airport,OurAirports
8519,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.23740005,,455.0,-5,A,America/New_York,airport,OurAirports
8520,Richmond County Airport,Rockingham,United States,\N,KRCZ,34.8913,,358.0,-5,A,America/New_York,airport,OurAirports
8524,Baraboo Wisconsin Dells Airport,Baraboo,United States,\N,KDLL,43.52270126,,979.0,-6,A,America/Chicago,airport,OurAirports
8526,Statesville Regional Airport,Statesville,United States,SVH,KSVH,35.765300750732,,968.0,-5,A,America/New_York,airport,OurAirports
8528,Burlington Municipal Airport,Burlington,United States,\N,KBUU,42.69070053100586,,779.0,-6,A,America/Chicago,airport,OurAirports
8532,William T. Piper Memorial Airport,Lock Haven,United States,LHV,KLHV,41.13560104,,556.0,-5,A,America/New_York,airport,OurAirports
8538,Zelienople Municipal Airport,Zelienople,United States,\N,KPJC,40.80160141,,898.0,-5,A,America/New_York,airport,OurAirports
8542,Lorain County Regional Airport,Lorain-Elyria,United States,\N,KLPR,41.34429932,,793.0,-5,A,America/New_York,airport,OurAirports
8544,Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.51750183105469,,583.0,-5,A,America/New_York,airport,OurAirports
8545,Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.49330139,,693.0,-5,A,America/New_York,airport,OurAirports
8548,South Jersey Regional Airport,Mount Holly,United States,LLY,KVAY,39.942901611299995,,53.0,-5,A,America/New_York,airport,OurAirports
8550,Linden Airport,Linden,United States,LDJ,KLDJ,40.617401123,,23.0,-5,A,America/New_York,airport,OurAirports
8553,Tri State Steuben County Airport,Angola,United States,ANQ,KANQ,41.639702,,995.0,-5,A,America/New_York,airport,OurAirports
8555,Warsaw Municipal Airport,Warsaw,United States,\N,KASW,41.27470016479492,,850.0,-5,A,America/New_York,airport,OurAirports
8556,Van Wert County Airport,Van Wert,United States,\N,KVNW,40.86470031738281,,785.0,-5,A,America/New_York,airport,OurAirports
8559,Brooks Field,Marshall,United States,\N,KRMY,42.25120162963867,,941.0,-5,A,America/New_York,airport,OurAirports
8560,Genesee County Airport,Batavia,United States,\N,KGVQ,43.03170013,,914.0,-5,A,America/New_York,airport,OurAirports
8565,Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9766998291,,71.0,-5,A,America/New_York,airport,OurAirports
8577,Orlampa Inc Airport,Forties Alpha,United Kingdom,\N,FA08,28.166999816900002,,139.0,0,U,America/New_York,airport,OurAirports
8593,Chicago Meigs Airport,Chicago,United States,CGX,KCGX,41.85879898071289,,593.0,-6,A,America/Chicago,airport,OurAirports
8601,Pickens County Airport,Jasper,United States,\N,KJZP,34.453399658203125,,1535.0,-5,A,America/New_York,airport,OurAirports
8603,Saarmund Airport,Saarmund,Germany,\N,EDCS,52.30833435058594,13.100556373596191,174.0,1,E,Europe/Berlin,airport,OurAirports
8604,Grand Strand Airport,North Myrtle Beach,United States,CRE,KCRE,33.8116989136,,32.0,-5,A,America/New_York,airport,OurAirports
8606,Lansing Municipal Airport,Lansing,United States,\N,KIGQ,41.5349006652832,,620.0,-6,A,America/Chicago,airport,OurAirports
8608,Ramona Airport,Ramona,United States,\N,KRNM,33.0392,,1395.0,-8,A,America/Los_Angeles,airport,OurAirports
8609,Pont Sur Yonne Airfield,Pont Sur Yonne,France,\N,LFGO,48.289172,3.247912,236.0,1,E,Europe/Paris,airport,OurAirports
8610,St Florentin Cheu Airfield,St Florentin Cheu,France,\N,LFGP,47.98019,3.775583,351.0,1,E,Europe/Paris,airport,OurAirports
8611,Saulieu Liernais Airfield,Saulieu,France,\N,LFEW,47.239399,4.26583,1722.0,1,E,Europe/Paris,airport,OurAirports
8612,Olten Airport,Olten,Switzerland,\N,LSPO,47.344398498535156,7.889440059661865,0.0,1,E,Europe/Zurich,airport,OurAirports
8613,Buochs Airport,Buochs,Switzerland,BXO,LSZC,46.974444,8.396944,1475.0,1,E,Europe/Zurich,airport,OurAirports
8614,Ambri Airport,Quinto,Switzerland,\N,LSPM,46.512501,8.68978,3241.0,1,E,Europe/Zurich,airport,OurAirports
8615,Lodrino Air Base,Lodrino,Switzerland,\N,LSML,46.2958984375,8.992130279541016,0.0,1,E,Europe/Zurich,airport,OurAirports
8616,Roudnice Airport,Roudnice nad Lebem,Czech Republic,\N,LKRO,50.41059875,14.2261,732.0,1,E,Europe/Prague,airport,OurAirports
8617,Usti Nad Labem Airfield,Usti Nad Labem,Czech Republic,\N,LKUL,50.699699,13.9697,791.0,1,E,Europe/Prague,airport,OurAirports
8618,Mauterndorf Airport,Mauterndorf,Austria,\N,LOSM,47.13249969482422,13.696900367736816,3642.0,1,E,Europe/Vienna,airport,OurAirports
8619,Nötsch Im Gailtal Airport,Notsch Im Gailtal,Austria,\N,LOKN,46.58110046386719,13.629199981689453,1801.0,1,E,Europe/Vienna,airport,OurAirports
8620,Sinsheim Airfield,Karlsruhe,Germany,\N,EDTK,49.2472,8.8938,525.0,1,E,Europe/Berlin,airport,OurAirports
8621,Weinheim/Bergstraße Airport,Weinheim,Germany,\N,EDGZ,49.567501068115234,8.610555648803711,318.0,1,E,Europe/Berlin,airport,OurAirports
8622,Meaux Esbly Airport,Meaux,France,\N,LFPE,48.927799224853516,2.835279941558838,217.0,1,E,Europe/Paris,airport,OurAirports
8623,Château-Thierry - Belleau Airfield,Chateau-Thierry,France,\N,LFFH,49.0672,3.35694,728.0,1,E,Europe/Paris,airport,OurAirports
8624,Branch County Memorial Airport,Coldwater,United States,\N,KOEB,41.9333992,,959.0,-5,A,America/New_York,airport,OurAirports
8625,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2971992493,,545.0,-5,A,America/New_York,airport,OurAirports
8626,Willoughby Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.683998107899995,,626.0,-5,A,America/New_York,airport,OurAirports
8627,Taoyuan Air Base,Taoyuan,Taiwan,\N,RCGM,25.05660057067871,121.2442626953125,144.0,8,U,Asia/Taipei,airport,OurAirports
8628,Uummannaq Heliport,Uummannaq,Greenland,UMD,BGUM,70.6804279261,,50.0,-3,E,America/Godthab,airport,OurAirports
8630,Bayannur Tianjitai Airport,Bayannur,China,RLK,ZBYZ,40.926,107.7428,3400.0,8,U,Asia/Shanghai,airport,OurAirports
8631,Capital City Airport,Frankfort,United States,FFT,KFFT,38.18249893,,806.0,-5,A,America/New_York,airport,OurAirports
8632,Auburn Lewiston Municipal Airport,Lewiston,United States,LEW,KLEW,44.048500061,,288.0,-5,A,America/New_York,airport,OurAirports
8633,Inowroclaw Military Air Base,Inowroclaw,Poland,\N,EPIR,52.8293991089,18.3306007385,259.0,1,E,Europe/Warsaw,airport,OurAirports
8634,Pruszcz Gdanski Air Base,Pruszcz Gdansk,Poland,\N,EPPR,54.248001,18.6716,21.0,1,E,Europe/Warsaw,airport,OurAirports
8639,Bloyer Field,Tomah,United States,\N,KY72,43.97499847,,966.0,-6,A,America/Chicago,airport,OurAirports
8641,Marco Island Executive Airport,Marco Island Airport,United States,MRK,KMKY,25.995001,,5.0,-5,A,America/New_York,airport,OurAirports
8644,Drummond Island Airport,Drummond Island,United States,DRE,KDRM,46.0093002319,,668.0,-5,A,America/New_York,airport,OurAirports
8646,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.9706001282,,776.0,-5,A,America/New_York,airport,OurAirports
8648,South Haven Area Regional Airport,South Haven,United States,\N,KLWA,42.351200103759766,,666.0,-5,A,America/New_York,airport,OurAirports
8653,Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI,44.6369018555,,1277.0,-6,A,America/Chicago,airport,OurAirports
8654,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW,44.3602981567,,1021.0,-6,A,America/Chicago,airport,OurAirports
8655,Clinton Municipal Airport,Clinton,United States,CWI,KCWI,41.8311004639,,708.0,-6,A,America/Chicago,airport,OurAirports
8658,Beverly Municipal Airport,Beverly,United States,BVY,KBVY,42.584201812699995,,107.0,-5,A,America/New_York,airport,OurAirports
8660,Nagaur Airport,Nagaur,India,\N,VI73,27.20829963684082,73.7114028930664,950.0,5.5,U,Asia/Calcutta,airport,OurAirports
8661,Ostafyevo International Airport,Moscow,Russia,OSF,UUMO,55.511667,37.507222,568.0,3,N,Europe/Moscow,airport,OurAirports
8663,Trois-Rivières Airport,Trois Rivieres,Canada,YRQ,CYRQ,46.35279846191406,,199.0,-5,A,America/Toronto,airport,OurAirports
8664,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,36.773899078369,,331.0,-6,A,America/Chicago,airport,OurAirports
8665,Somerset Airport,Somerville,United States,\N,KSMQ,40.625999450683594,,105.0,-5,A,America/New_York,airport,OurAirports
8666,Eastport Municipal Airport,Eastport,United States,\N,KEPM,44.910099029541016,,45.0,-5,A,America/New_York,airport,OurAirports
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.459899902299995,,671.0,-6,A,America/Chicago,airport,OurAirports
8669,Perth/Scone Airport,Perth,United Kingdom,PSL,EGPT,56.43920135498047,,397.0,0,E,Europe/London,airport,OurAirports
8670,Caernarfon Airport,Caernarfon,United Kingdom,\N,EGCK,53.101819,,1.0,0,E,Europe/London,airport,OurAirports
8671,Grefrath-Niershorst Airport,Grefrath,Germany,\N,EDLF,51.33388900756836,6.3594441413879395,105.0,1,E,Europe/Berlin,airport,OurAirports
8681,St Paul Downtown Holman Field,St. Paul,United States,STP,KSTP,44.93450164794922,,705.0,-6,A,America/Chicago,airport,OurAirports
8682,Söderhamn Airport,Soderhamn,Sweden,SOO,ESNY,61.26150131225586,17.09910011291504,88.0,1,E,Europe/Stockholm,airport,OurAirports
8683,Newcastle Aerodrome,Newcastle,Ireland,\N,EINC,53.07109832763672,,1.0,0,E,Europe/Dublin,airport,OurAirports
8684,Saravane Airport,Saravane,Laos,VNA,VLSV,15.709439207700001,106.410698891,574.0,7,U,Asia/Vientiane,airport,OurAirports
8689,Segeletz Airport,Segeletz,Germany,\N,EDAI,52.82666778564453,12.541943550109863,141.0,1,E,Europe/Berlin,airport,OurAirports
8690,Fuentemilanos Airport,Segovia,Spain,\N,LEFM,40.888610839799995,,3307.0,1,E,Europe/Madrid,airport,OurAirports
8691,Akeno Airport,Akeno,Japan,\N,RJOE,34.53329849243164,136.6719970703125,20.0,9,U,Asia/Tokyo,airport,OurAirports
8692,Ust-Kamchatsk Airport,Ust Kamchatsk,Russia,\N,UHPK,56.23860168457031,162.68800354003906,200.0,12,N,Asia/Anadyr,airport,OurAirports
8693,Oconomowoc Airport,Oconomowoc,United States,\N,0WI8,43.13890075683594,,885.0,-6,A,America/Chicago,airport,OurAirports
8694,Kozyrevsk Airport,Kozyrevsk,Russia,\N,UHPO,56.09000015258789,159.8766632080078,331.0,12,N,Asia/Anadyr,airport,OurAirports
8695,Dikson Airport,Dikson,Russia,DKS,UODD,73.51780700683594,80.37966918945312,47.0,7,N,Asia/Krasnoyarsk,airport,OurAirports
8696,Beverley Airport,Mine Site,Australia,\N,YBEE,,139.55799865722656,116.0,9.5,O,Australia/Adelaide,airport,OurAirports
8698,Bantry Aerodrome,Bantry,Ireland,BYT,EIBN,51.66859817504883,,7.0,0,E,Europe/Dublin,airport,OurAirports
8700,Aliwal North Airport,Aliwal North,South Africa,\N,FAAN,,26.729999542236328,4405.0,2,U,Africa/Johannesburg,airport,OurAirports
8701,Alkantpan Copper Airport,Alkantpan,South Africa,\N,FACO,,22.316699981689453,3589.0,2,U,Africa/Johannesburg,airport,OurAirports
8702,Alldays Airport,Alldays,South Africa,ADY,FAAL,,29.0555000305,2600.0,2,U,Africa/Johannesburg,airport,OurAirports
8703,Bredasdorp Airport,Barberton,South Africa,\N,FABR,,20.0628,30.0,2,U,Africa/Johannesburg,airport,OurAirports
